transaction_id,user_id,account_age_days,total_transactions_user,avg_amount_user,amount,country,bin_country,channel,merchant_category,promo_used,avs_match,cvv_result,three_ds_flag,transaction_time,shipping_distance_km,is_fraud,country_match,hour,night_flag,log_amount,amount_ratio
74355,1489,1255,42,19.58,7.75,DE,DE,app,electronics,0,1,1,1,2024-10-25 18:53:30+00:00,37.33,0,1,18,0,2.169053700369523,0.39581203290030476
240861,4827,64,54,97.95,1286.56,NL,IT,app,electronics,1,0,0,0,2024-03-23 23:01:34+00:00,827.24,1,0,23,1,7.160504233393802,13.134864592803831
64740,1298,1,56,67.34,1732.74,RO,RO,web,gaming,1,0,0,0,2024-02-11 04:34:39+00:00,233.78,1,1,4,1,7.458036203768139,25.731214349105816
12952,262,1843,41,84.82,97.21,ES,ES,app,travel,0,1,1,1,2024-07-16 14:19:43+00:00,300.85,0,1,14,0,4.587108043169683,1.1460740256298747
74041,1482,708,49,62.0,45.02,TR,TR,web,grocery,1,1,1,1,2024-10-21 19:21:41+00:00,200.7,0,1,19,0,3.82907608460722,0.7261290205463062
54445,1093,54,56,186.35,394.33,US,US,web,gaming,1,0,1,1,2024-08-31 17:04:05+00:00,3.37,1,1,17,0,5.9797208591508095,2.1160718963452005
271070,5426,780,45,173.45,199.69,DE,DE,app,travel,0,1,1,1,2024-05-19 07:23:26+00:00,111.71,0,1,7,0,5.301761428950591,1.1512827837919701
134644,2697,730,60,265.54,203.04,US,US,web,gaming,0,1,1,1,2024-08-21 00:13:45+00:00,343.07,0,1,0,1,5.318316053054725,0.7646305612539331
159295,3195,1114,52,19.39,13.04,FR,FR,web,electronics,0,1,1,1,2024-09-17 07:00:20+00:00,282.38,0,1,7,0,2.641910398597665,0.6725115692361232
189802,3804,1356,44,105.58,129.47,DE,IT,app,fashion,0,1,1,1,2024-10-29 03:50:01+00:00,737.56,0,0,3,1,4.871143315277656,1.22627390389966
295454,5915,1280,57,71.17,85.58,PL,PL,web,grocery,0,1,1,1,2024-10-21 06:52:36+00:00,258.16,0,1,6,0,4.461068842013835,1.2024729351907695
63477,1272,1071,58,165.53,2169.52,DE,DE,web,electronics,0,0,0,0,2024-06-24 04:51:08+00:00,148.61,1,1,4,1,7.682722049163908,13.106506294288007
141920,2847,1306,40,49.96,68.44,GB,GB,web,travel,0,1,0,0,2024-01-10 08:59:24+00:00,242.28,1,1,8,0,4.240463070352095,1.3698958893135331
39502,792,153,49,110.8,73.91,DE,DE,web,grocery,0,1,1,1,2024-10-22 15:28:06+00:00,166.11,0,1,15,0,4.316287392959792,0.6670577557124752
29694,596,73,43,54.05,4.34,RO,GB,web,gaming,0,0,1,0,2024-06-16 16:22:03+00:00,2871.03,1,0,16,0,1.6752256529721035,0.08029602071607733
241537,4841,426,42,40.19,30.69,US,US,web,grocery,0,1,1,1,2024-02-06 07:28:22+00:00,398.72,0,1,7,0,3.4560011737028296,0.763622772738921
112536,2253,1141,43,21.09,1591.14,PL,PL,web,fashion,0,1,1,1,2024-02-07 19:58:22+00:00,542.31,1,1,19,0,7.3728343022363525,75.44523113109383
60818,1221,1829,49,27.45,20.11,PL,PL,app,fashion,0,1,1,1,2024-02-05 01:14:30+00:00,198.13,0,1,1,1,3.0497468618602293,0.7326047091947282
33953,682,1824,41,29.11,3.87,US,NL,web,fashion,0,0,0,0,2024-04-23 20:17:50+00:00,2565.26,1,0,20,0,1.5830939370944985,0.13294400092944003
97372,1951,1322,58,15.29,15.73,DE,DE,web,electronics,0,0,1,1,2024-08-17 11:23:48+00:00,122.03,0,1,11,0,2.8172035149987327,1.0287769111329688
20946,421,40,46,706.8,1156.84,GB,GB,web,gaming,0,0,0,0,2024-09-25 12:02:40+00:00,347.25,1,1,12,0,7.054311479329349,1.6367289167561843
28734,576,1091,55,9.86,5.0,IT,IT,app,electronics,0,1,1,1,2024-08-14 01:23:02+00:00,9.77,0,1,1,1,1.791759469228055,0.507099340050777
83424,1672,589,45,62.38,131.81,PL,PL,app,gaming,0,1,1,1,2024-02-01 14:34:28+00:00,290.6,0,1,14,0,4.8889195354121595,2.1130169587525334
147326,2956,54,40,516.65,822.62,TR,TR,app,gaming,1,0,0,0,2024-02-08 14:01:43+00:00,527.38,1,1,14,0,6.713709258491623,1.5922191007602458
248959,4987,1080,52,72.17,175.63,GB,GB,app,electronics,0,1,1,1,2024-06-23 15:23:04+00:00,43.15,0,1,15,0,5.174057149167352,2.433559617104619
97726,1959,1122,51,258.8,178.83,NL,NL,app,fashion,0,1,1,0,2024-01-23 10:12:31+00:00,329.87,0,1,10,0,5.192011960177106,0.6909969061398883
284384,5694,420,45,31.59,40.58,PL,PL,web,fashion,0,1,1,1,2024-05-16 04:33:31+00:00,51.68,0,1,4,1,3.727619282429867,1.2845836883639223
244411,4897,1266,56,16.63,5.69,ES,ES,app,travel,0,1,1,1,2024-03-15 08:32:53+00:00,234.26,1,1,8,0,1.900613874140137,0.3421527154448157
220521,4419,1031,59,63.38,185.35,IT,IT,web,gaming,0,1,1,1,2024-09-20 15:07:36+00:00,228.65,0,1,15,0,5.227626625925267,2.9244240624104756
250344,5014,1562,46,70.97,177.72,US,US,app,grocery,0,1,1,1,2024-05-02 05:33:21+00:00,20.94,0,1,5,1,5.185820335320891,2.5041566506389086
130903,2621,197,55,182.09,422.92,GB,GB,app,travel,0,0,0,1,2024-09-28 06:58:54+00:00,473.72,0,1,6,0,6.049544758184506,2.322587718586481
165915,3329,1100,42,30.2,62.94,FR,FR,app,electronics,0,1,1,1,2024-03-16 08:25:22+00:00,80.22,0,1,8,0,4.157945143631696,2.084105891254772
67483,1350,1726,55,71.9,168.96,ES,ES,web,travel,0,1,1,0,2024-07-09 05:46:43+00:00,168.79,0,1,5,1,5.135563115246611,2.3499304262874765
54411,1093,54,56,186.35,1.15,US,US,web,fashion,0,0,0,0,2024-01-23 10:47:10+00:00,155.54,1,1,10,0,0.7654678421395714,0.006171183224195421
139507,2796,1584,51,38.54,22.0,ES,ES,app,grocery,0,1,1,1,2024-10-01 20:24:18+00:00,274.29,0,1,20,0,3.1354942159291497,0.5708354807774915
79765,1599,1506,58,91.91,84.87,RO,RO,app,electronics,0,1,1,1,2024-06-14 00:43:37+00:00,468.61,0,1,0,1,4.452834524684393,0.9234033192971025
202958,4065,102,45,33.39,5.0,US,US,app,travel,0,1,0,0,2024-08-23 09:35:39+00:00,191.59,0,1,9,0,1.791759469228055,0.14974542827956192
58945,1183,453,45,225.5,252.08,US,US,web,fashion,0,1,1,1,2024-05-28 20:25:36+00:00,192.74,0,1,20,0,5.533705644278683,1.1178713919384862
220928,4427,1857,43,127.79,113.15,FR,FR,web,fashion,0,0,1,1,2024-05-08 07:47:58+00:00,496.58,0,1,7,0,4.737513372975805,0.8854370382233584
256427,5136,1442,43,94.65,76.63,FR,FR,app,electronics,0,1,1,1,2024-09-28 13:42:39+00:00,35.02,0,1,13,0,4.351953950417589,0.8096143601731182
254132,5090,1753,54,44.1,18.47,IT,IT,app,grocery,0,1,1,1,2024-06-12 18:43:17+00:00,120.29,0,1,18,0,2.968874819384108,0.41882085218093307
221925,4448,258,59,99.47,150.93,TR,TR,web,travel,1,1,1,1,2024-01-27 15:52:35+00:00,308.06,0,1,15,0,5.023419888455675,1.5173418968800454
91922,1841,1509,46,79.16,93.22,ES,ES,app,electronics,0,1,1,1,2024-10-01 05:37:05+00:00,86.35,0,1,5,1,4.545632473271895,1.1776149421726259
92147,1846,920,51,32.21,29.81,GB,GB,app,travel,1,0,0,0,2024-01-30 00:18:17+00:00,562.91,1,1,0,1,3.4278393126085764,0.9254889498451118
5503,111,326,45,13.21,16.44,FR,FR,web,travel,0,1,1,0,2024-01-19 05:26:47+00:00,308.96,0,1,5,1,2.8587664184808337,1.244511639325387
175978,3530,953,45,31.46,27.89,GB,GB,app,fashion,0,1,1,1,2024-01-01 01:23:08+00:00,272.46,0,1,1,1,3.363495514478144,0.8865225401613941
257951,5165,689,59,199.26,501.77,TR,TR,app,gaming,0,1,1,0,2024-10-09 13:25:56+00:00,447.43,0,1,13,0,6.220132809064892,2.518167206071629
201525,4037,1155,55,150.95,241.74,TR,TR,app,electronics,0,1,1,1,2024-06-07 02:48:56+00:00,470.69,0,1,2,1,5.491990911678215,1.6014574256279734
143832,2886,972,52,54.61,44.89,TR,TR,web,electronics,0,1,1,1,2024-07-03 16:03:29+00:00,446.2,0,1,16,0,3.8262472284067424,0.8220106057130452
297634,5959,1320,50,57.65,88.7,ES,ES,web,gaming,0,0,0,0,2024-04-09 13:42:48+00:00,644.64,1,1,13,0,4.49647076906475,1.5385949429558554
237091,4751,612,49,271.49,330.65,TR,TR,web,fashion,0,1,1,1,2024-03-21 21:29:12+00:00,79.04,0,1,21,0,5.804080195971565,1.2179085740988302
181281,3635,147,58,137.21,30.09,DE,DE,web,grocery,0,1,1,1,2024-05-02 01:13:35+00:00,236.69,0,1,1,1,3.4368862240706624,0.21929888332265224
156505,3140,78,56,68.88,2.23,US,US,web,travel,1,0,0,0,2024-07-30 08:11:26+00:00,179.76,1,1,8,0,1.172482137234565,0.0323751447100008
297306,5952,370,53,92.33,180.64,IT,IT,app,travel,0,1,1,0,2024-08-19 15:54:10+00:00,360.46,0,1,15,0,5.20202670622975,1.956460500850639
247916,4966,1386,57,71.11,289.23,ES,ES,web,travel,0,1,1,1,2024-07-08 19:36:02+00:00,185.14,0,1,19,0,5.670673712088448,4.067360370308531
28258,567,41,44,11.73,2012.94,ES,ES,web,gaming,1,1,1,1,2024-09-02 11:49:51+00:00,620.22,1,1,11,0,7.6078482813749515,171.60612347773883
291988,5846,1872,49,52.19,24.54,ES,ES,web,electronics,1,0,1,1,2024-09-06 13:14:16+00:00,497.69,0,1,13,0,3.2402458506043934,0.47020501110931195
52701,1058,1234,50,290.83,221.22,GB,GB,web,fashion,0,1,1,1,2024-09-15 00:52:09+00:00,36.7,0,1,0,1,5.403667882155863,0.7606505492533421
153570,3082,1165,45,103.58,2689.09,PL,GB,app,gaming,1,0,0,0,2024-01-30 06:43:56+00:00,794.83,1,0,6,0,7.8973299292852746,25.961478799367846
80599,1615,939,41,75.15,147.15,ES,ES,app,gaming,0,0,1,1,2024-04-27 01:16:01+00:00,270.22,0,1,1,1,4.998225274019575,1.9580838062796566
208630,4180,956,42,63.89,91.73,IT,IT,web,travel,0,1,1,1,2024-10-27 00:14:24+00:00,185.52,0,1,0,1,4.529692044812134,1.4357489210244339
162534,3261,324,45,70.94,65.52,TR,TR,app,fashion,1,0,1,1,2024-02-05 21:08:38+00:00,297.14,0,1,21,0,4.197502654324727,0.9235973932393939
272927,5464,953,51,42.6,34.62,TR,TR,web,gaming,1,1,1,1,2024-04-07 04:56:21+00:00,484.51,0,1,4,1,3.5729072778615154,0.8126760372611258
97697,1958,1190,43,2075.07,930.95,TR,RO,web,fashion,1,1,1,1,2024-05-12 01:57:50+00:00,1214.13,0,0,1,1,6.837279165177812,0.44863546750295874
284480,5696,250,59,152.01,402.69,IT,IT,web,fashion,0,1,0,0,2024-03-21 20:53:46+00:00,366.24,0,1,20,0,6.000647256682635,2.6491020153338467
99314,1990,5,43,138.65,1365.16,ES,ES,web,gaming,0,0,0,0,2024-08-14 04:50:23+00:00,314.33,1,1,4,1,7.219759163578984,9.846087199090608
48065,966,311,41,379.98,602.19,TR,TR,app,fashion,0,1,1,1,2024-06-12 13:55:25+00:00,139.97,0,1,13,0,6.402232238306989,1.584793932352245
275984,5525,882,45,38.23,44.64,ES,NL,web,fashion,0,0,0,0,2024-08-30 07:18:03+00:00,2516.36,1,0,7,0,3.8207845249938748,1.1676693390617492
212300,4254,1285,47,30.22,3.76,NL,GB,web,fashion,1,1,0,0,2024-06-23 19:24:04+00:00,1226.46,1,0,19,0,1.5602476682433286,0.12442090918527765
33089,664,771,40,52.28,1845.89,FR,FR,web,travel,1,0,1,0,2024-10-28 22:58:52+00:00,201.66,1,1,22,1,7.521258422388892,35.30776520069309
289771,5802,873,46,70.94,52.79,DE,DE,app,gaming,0,1,1,1,2024-01-22 20:46:25+00:00,136.71,0,1,20,0,3.985087576285151,0.7441499754137303
174472,3499,989,54,74.95,22.49,RO,RO,app,grocery,1,1,1,1,2024-09-30 03:17:08+00:00,473.63,0,1,3,1,3.1565747986708215,0.300066707137202
124321,2490,49,47,13.2,1068.78,DE,NL,web,fashion,0,1,1,1,2024-06-28 13:34:59+00:00,3032.69,1,0,13,0,6.975208298839202,80.96817568422912
252230,5053,1850,58,126.68,86.65,TR,TR,web,fashion,1,1,1,1,2024-01-24 22:15:59+00:00,209.77,0,1,22,1,4.473351611367243,0.6840069412377097
161247,3235,1338,55,25.02,15.48,ES,ES,web,fashion,0,1,1,0,2024-01-19 21:03:56+00:00,143.48,0,1,21,0,2.8021475244813256,0.6187050112428053
96357,1930,432,50,638.01,1070.96,PL,PL,app,travel,0,1,1,0,2024-10-25 03:09:13+00:00,76.7,0,1,3,1,6.977244027501748,1.6785943767674576
191479,3838,1299,58,131.6,149.73,US,US,app,fashion,0,1,1,1,2024-07-20 20:21:42+00:00,151.59,0,1,20,0,5.0154901568224375,1.1377659488011707
278344,5572,655,47,52.82,52.67,GB,US,app,fashion,0,1,1,1,2024-09-01 17:00:50+00:00,1061.35,0,0,17,0,3.9828541861887374,0.9971601477251014
134948,2704,1528,51,250.56,117.84,PL,PL,app,fashion,1,1,1,1,2024-02-14 04:58:46+00:00,26.54,0,1,4,1,4.7777780505944065,0.4703065115329402
208713,4182,335,44,54.1,64.01,FR,FR,app,travel,0,1,1,1,2024-08-12 07:22:30+00:00,96.44,0,1,7,0,4.174541104216377,1.1831792757268158
151156,3033,178,41,141.67,99.0,US,US,web,travel,0,1,1,0,2024-05-09 15:53:44+00:00,69.22,0,1,15,0,4.605170185988092,0.6988070819594334
56573,1136,12,59,236.06,205.9,RO,RO,app,fashion,1,0,0,0,2024-03-15 08:54:18+00:00,238.97,1,1,8,0,5.332235584751498,0.872235868540897
113880,2281,1296,55,16.03,18.55,TR,TR,web,gaming,1,0,0,1,2024-01-30 02:54:31+00:00,336.31,0,1,2,1,2.972975286431375,1.1572051679847055
173199,3473,270,42,94.85,33.91,US,US,app,electronics,0,1,1,1,2024-04-09 04:02:45+00:00,242.74,0,1,4,1,3.5527733211169448,0.3575118570636599
295100,5909,1482,48,478.83,806.32,NL,NL,web,travel,0,1,1,1,2024-04-11 01:37:05+00:00,312.87,0,1,1,1,6.6937201200319185,1.6839379285259113
3009,59,1729,47,125.37,195.82,US,US,app,electronics,1,1,1,1,2024-07-24 21:28:57+00:00,387.59,0,1,21,0,5.282289605470839,1.56193665500569
253802,5083,604,53,97.95,143.24,NL,NL,app,electronics,0,1,1,1,2024-05-23 13:54:52+00:00,311.03,0,1,13,0,4.971478578895062,1.4623787497460057
280437,5615,1505,51,54.0,34.63,DE,DE,app,gaming,0,1,1,1,2024-02-19 10:27:58+00:00,403.34,0,1,10,0,3.5731879796177446,0.6412962844204393
194727,3901,916,52,51.62,39.29,RO,RO,web,grocery,0,0,0,1,2024-04-23 17:51:12+00:00,424.1,0,1,17,0,3.696103299203256,0.7611390786296188
102853,2060,51,49,109.24,1.89,FR,FR,web,fashion,1,1,1,0,2024-06-04 00:30:04+00:00,647.67,1,1,0,1,1.0612565021243408,0.01730135465670675
295956,5925,543,57,15.61,33.11,TR,TR,web,grocery,0,1,1,1,2024-08-15 12:46:08+00:00,376.38,0,1,12,0,3.5295905964305545,2.121076097304542
108168,2167,1418,60,40.01,4.95,GB,ES,web,electronics,0,1,1,0,2024-02-13 23:10:20+00:00,2467.24,1,0,23,1,1.7833912195575383,0.12371906714023828
232887,4667,427,42,47.39,2999.86,RO,DE,web,grocery,0,0,0,0,2024-06-27 12:26:48+00:00,1103.71,1,0,12,0,8.006654193235875,63.30153907361176
117002,2344,957,47,53.2,72.37,US,US,app,grocery,1,0,1,0,2024-01-26 08:05:57+00:00,57.94,0,1,8,0,4.295515132725903,1.3603383202943926
83681,1677,1547,55,304.04,146.03,RO,RO,app,gaming,0,1,1,1,2024-04-13 23:30:29+00:00,82.4,0,1,23,1,4.990636647589566,0.4802986433354208
259686,5200,897,48,227.16,193.31,ES,ES,app,travel,1,1,1,1,2024-05-17 05:49:53+00:00,126.9,0,1,5,1,5.269454821862936,0.8509860853539969
234029,4690,1843,57,55.54,75.19,RO,RO,web,electronics,1,1,1,0,2024-07-15 05:19:21+00:00,331.22,0,1,5,1,4.333230220484919,1.353799039362639
166980,3350,1636,53,78.49,52.86,FR,FR,app,electronics,0,1,1,1,2024-01-19 17:59:35+00:00,28.62,0,1,17,0,3.9863880873834527,0.6734615788831497
171274,3434,1063,50,81.62,91.72,TR,TR,web,grocery,0,0,0,0,2024-08-09 00:25:13+00:00,102.0,0,1,0,1,4.529584199031496,1.123744166579954
167034,3351,756,53,53.55,72.45,DE,DE,web,travel,0,1,1,1,2024-01-28 22:49:52+00:00,112.93,0,1,22,1,4.296604902619887,1.352941151205581
104907,2101,1464,44,131.16,94.22,IT,IT,app,grocery,0,1,1,1,2024-06-10 05:42:28+00:00,33.8,0,1,5,1,4.556190003766373,0.7183592503937233
188627,3781,82,47,77.45,1473.29,TR,TR,web,gaming,1,0,0,0,2024-10-24 02:21:08+00:00,228.69,1,1,2,1,7.295931796952759,19.02246586155628
100858,2021,247,56,95.58,344.2,FR,FR,app,grocery,0,1,1,0,2024-02-17 03:23:16+00:00,11.53,0,1,3,1,5.844123959209273,3.601171755585146
271461,5434,51,59,63.74,34.41,FR,FR,app,grocery,1,0,0,0,2024-07-30 08:23:49+00:00,180.13,1,1,8,0,3.566994266123812,0.5398493796697618
271292,5431,1217,51,45.33,34.99,TR,TR,web,travel,1,1,1,0,2024-04-23 05:32:17+00:00,145.88,0,1,5,1,3.5832411220909393,0.771894975250497
262753,5262,486,54,41.3,31.11,GB,GB,app,fashion,0,1,1,0,2024-06-23 13:13:26+00:00,226.62,0,1,13,0,3.4691675081014224,0.7532687468942193
297500,5956,619,49,212.33,360.27,NL,NL,app,travel,0,1,0,1,2024-08-27 00:40:27+00:00,55.12,0,1,0,1,5.889625601215949,1.696745623808479
156481,3140,78,56,68.88,1.56,US,GB,web,electronics,1,1,1,1,2024-04-10 13:53:52+00:00,2649.13,1,0,13,0,0.9400072584914712,0.022648083294888457
180478,3619,1137,53,297.31,251.05,NL,NL,app,electronics,0,1,1,1,2024-03-09 09:59:49+00:00,245.57,0,1,9,0,5.52962748052864,0.8444048271352971
274611,5497,372,55,79.16,104.38,GB,GB,web,travel,1,0,0,0,2024-08-08 04:41:42+00:00,7.93,0,1,4,1,4.65757286478114,1.3185952334689839
144675,2902,14,52,58.9,2305.91,FR,FR,web,travel,1,0,0,0,2024-05-31 05:28:02+00:00,539.97,1,1,5,1,7.743664245709266,39.149574887103995
202378,4054,2,59,109.38,4.33,IT,IT,app,electronics,0,0,0,0,2024-05-14 00:38:37+00:00,298.38,1,1,0,1,1.673351238177753,0.03958676138611482
192656,3861,1126,49,57.29,47.69,PL,PL,web,grocery,0,0,1,1,2024-03-09 18:51:32+00:00,292.3,1,1,18,0,3.8854736701946093,0.8324314743859055
183349,3675,1652,46,84.38,120.03,DE,DE,web,electronics,0,1,1,1,2024-10-04 11:54:51+00:00,390.69,0,1,11,0,4.7960384487505126,1.4224934650095584
296833,5943,1626,53,90.12,124.55,DE,FR,web,gaming,0,1,1,1,2024-02-27 17:57:27+00:00,650.53,0,0,17,0,4.832704085603594,1.3820461453390351
183109,3671,743,55,252.01,4.81,PL,PL,web,fashion,0,0,0,0,2024-02-02 02:26:49+00:00,148.56,1,1,2,1,1.7595805708638197,0.019086544109017323
284502,5696,250,59,152.01,184.73,IT,IT,web,fashion,0,0,0,0,2024-07-31 13:36:52+00:00,178.58,1,1,13,0,5.22429400619925,1.2152489887819946
201862,4043,74,49,17.89,9.04,TR,TR,app,gaming,0,1,1,1,2024-10-13 13:14:50+00:00,61.18,1,1,13,0,2.306577114263583,0.5053102009329121
153636,3083,1677,43,12.59,16.19,US,US,web,electronics,1,1,1,0,2024-07-04 17:11:31+00:00,411.26,0,1,17,0,2.844327819394758,1.285941121053128
161092,3232,323,55,11.87,2686.67,TR,IT,web,fashion,0,0,0,0,2024-01-16 02:38:56+00:00,3125.34,1,0,2,1,7.896429926249307,226.34117722483768
245363,4915,623,50,25.23,22.84,US,US,web,gaming,0,0,1,1,2024-07-22 22:02:28+00:00,338.07,0,1,22,1,3.171364842197149,0.9052714662991888
250739,5022,521,56,43.16,1881.57,IT,IT,app,grocery,0,1,0,0,2024-05-06 07:59:44+00:00,55.65,1,1,7,0,7.540393143577672,43.595226052010524
245323,4914,1262,50,105.42,64.45,US,US,app,electronics,0,1,1,1,2024-10-24 11:59:47+00:00,408.59,0,1,11,0,4.181286492355909,0.6113640617400488
177321,3556,246,51,87.16,79.32,IT,IT,web,fashion,0,1,1,0,2024-08-18 22:01:49+00:00,495.86,0,1,22,1,4.386018655943419,0.9100504714312704
271404,5433,562,41,100.19,89.99,US,US,web,fashion,1,1,1,1,2024-07-19 22:03:32+00:00,116.15,0,1,22,1,4.5107496103686,0.8981934235133903
96709,1938,1528,53,143.7,104.53,US,US,web,grocery,0,1,1,0,2024-01-31 11:09:45+00:00,470.95,0,1,11,0,4.658995272682999,0.7274182273666094
137050,2747,1352,42,114.59,50.08,DE,DE,app,fashion,0,1,0,1,2024-05-13 14:19:59+00:00,603.76,1,1,14,0,3.9333930311643384,0.43703638679608703
157456,3159,1536,52,339.9,322.27,PL,PL,app,fashion,0,1,1,1,2024-06-01 17:35:26+00:00,117.89,0,1,17,0,5.778487887354394,0.948131800682166
179328,3596,1489,52,283.28,2020.76,US,TR,web,grocery,0,0,1,1,2024-06-20 17:42:48+00:00,3530.19,1,0,17,0,7.611723698173666,7.133436857055081
243193,4873,43,54,25.93,1.5,PL,US,web,electronics,1,0,0,0,2024-08-24 11:20:24+00:00,2414.36,1,0,11,0,0.9162907318741551,0.05784805021796952
291082,5828,776,59,93.17,73.37,FR,FR,web,electronics,0,1,1,1,2024-09-12 07:31:37+00:00,24.58,0,1,7,0,4.309052634715209,0.7874852335785636
192524,3858,1084,50,162.61,248.99,IT,IT,web,grocery,0,1,1,1,2024-07-14 22:44:10+00:00,62.91,0,1,22,1,5.521420917062225,1.5312096332869465
122981,2464,1024,49,26.11,14.32,IT,IT,app,gaming,0,1,1,1,2024-01-03 04:33:32+00:00,489.1,0,1,4,1,2.729159164312445,0.54844884915937
297633,5959,1320,50,57.65,4.54,ES,ES,web,gaming,0,0,0,0,2024-03-27 04:29:18+00:00,301.58,1,1,4,1,1.7119945007591924,0.07875108276234029
249939,5006,1745,49,25.17,1516.88,ES,PL,web,fashion,0,0,0,0,2024-05-14 20:12:12+00:00,3681.12,1,0,20,0,7.325069903447451,60.26539291754497
193849,3884,1266,54,36.95,64.06,TR,TR,web,travel,0,1,1,0,2024-05-26 16:20:04+00:00,254.03,0,1,16,0,4.175309921045206,1.7336941344061128
63578,1274,351,58,65.6,52.58,RO,RO,app,fashion,0,1,1,1,2024-06-17 15:16:02+00:00,425.81,0,1,15,0,3.9811758641164627,0.8015243780255431
118775,2380,1351,53,116.78,141.18,FR,NL,app,fashion,0,1,0,1,2024-04-16 07:16:41+00:00,2204.0,0,0,7,0,4.957093860501337,1.208939876614661
59364,1192,466,42,23.71,4.9,PL,ES,web,gaming,0,0,0,0,2024-02-02 02:44:38+00:00,1876.23,1,0,2,1,1.7749523509116738,0.20666384619722286
184557,3700,1590,44,72.04,80.69,ES,ES,app,gaming,0,1,1,1,2024-05-26 16:26:56+00:00,99.11,0,1,16,0,4.4029315953537775,1.1200721665731237
279703,5600,224,45,142.45,213.93,FR,FR,web,travel,1,0,0,0,2024-07-05 21:06:25+00:00,175.99,1,1,21,0,5.370312393719185,1.501790091247525
239194,4793,1232,44,80.27,53.23,NL,NL,app,grocery,0,0,1,1,2024-02-15 03:42:36+00:00,333.53,0,1,3,1,3.993234260852969,0.6631369046575694
147463,2958,1318,50,71.05,80.97,IT,RO,web,grocery,0,0,0,0,2024-09-09 08:28:10+00:00,3589.12,1,0,8,0,4.406353326664939,1.1396199698857148
78333,1570,1657,46,53.03,67.72,TR,TR,web,travel,1,1,1,1,2024-05-07 11:30:50+00:00,473.31,0,1,11,0,4.230040277676,1.277012987421969
137732,2761,1286,42,168.94,248.62,ES,ES,web,fashion,0,1,1,1,2024-04-23 19:42:11+00:00,69.02,0,1,19,0,5.519939761490308,1.4716467297759754
191703,3842,991,58,44.27,48.63,NL,NL,app,gaming,0,1,1,1,2024-10-09 18:28:38+00:00,112.45,0,1,18,0,3.9045954895993495,1.0984865349336677
171458,3438,862,55,25.12,43.23,ES,ES,app,gaming,0,1,1,1,2024-04-04 11:02:19+00:00,437.23,0,1,11,0,3.789403291880235,1.7209394219371246
91255,1828,317,54,369.05,278.92,NL,NL,app,grocery,0,1,1,1,2024-05-31 03:25:08+00:00,74.08,0,1,3,1,5.634503848059433,0.7557783477691956
251507,5038,1588,43,45.3,1273.71,GB,TR,web,travel,0,1,1,1,2024-01-05 16:23:18+00:00,2403.74,1,0,16,0,7.150473980741237,28.117217922357224
283143,5670,1811,60,341.68,556.88,DE,DE,app,electronics,0,1,1,1,2024-06-07 14:50:19+00:00,284.07,0,1,14,0,6.324143885490494,1.6298290750707414
204820,4103,1059,40,347.61,384.2,US,RO,app,grocery,0,1,1,1,2024-05-01 07:41:47+00:00,1518.28,0,0,7,0,5.953762679923971,1.1052616406166058
79119,1586,1585,49,180.03,156.29,NL,IT,app,electronics,0,0,1,1,2024-02-09 03:20:03+00:00,1086.86,0,0,3,1,5.058091235252551,0.8681330841074649
135201,2709,866,51,63.34,48.31,GB,GB,web,travel,0,1,1,1,2024-01-25 19:59:04+00:00,240.86,0,1,19,0,3.8981269002360346,0.7627091764649641
199843,4003,312,60,91.65,42.77,PL,PL,web,electronics,1,1,1,1,2024-03-09 20:21:49+00:00,1.93,0,1,20,0,3.778948651202804,0.4666666615748319
40597,814,1664,52,109.57,92.28,US,US,web,fashion,1,1,1,1,2024-03-28 09:18:49+00:00,322.17,0,1,9,0,4.535605722602182,0.8422013247950961
57842,1161,1622,49,7.39,22.83,PL,PL,app,gaming,0,0,1,1,2024-01-27 15:00:53+00:00,199.07,0,1,15,0,3.170945291110651,3.089309460174633
192821,3864,1314,48,72.56,57.81,ES,ES,app,travel,0,1,1,1,2024-05-23 23:41:40+00:00,494.32,0,1,23,1,4.074311908471865,0.7967199449184131
18121,365,1019,45,179.49,219.44,IT,IT,web,fashion,0,1,1,0,2024-02-26 00:02:36+00:00,115.03,0,1,0,1,5.395625549015034,1.222575067008886
59920,1203,1002,41,101.73,2.59,NL,FR,web,gaming,1,0,0,0,2024-07-27 18:05:16+00:00,2595.96,1,0,18,0,1.2781522025001875,0.02545954953839035
3719,74,1472,52,430.37,585.3,DE,DE,app,electronics,0,1,1,1,2024-08-13 06:10:50+00:00,151.54,0,1,6,0,6.373831603970169,1.3599925613774366
28731,576,1091,55,9.86,5.0,IT,IT,web,grocery,1,0,0,1,2024-07-28 05:12:21+00:00,184.62,0,1,5,1,1.791759469228055,0.507099340050777
89899,1801,23,60,602.56,785.39,US,US,web,electronics,1,1,1,0,2024-05-21 14:43:03+00:00,292.12,1,1,14,0,6.667452852577131,1.3034220636892226
191410,3837,1457,41,310.34,193.89,ES,ES,web,travel,0,1,1,1,2024-04-25 14:07:37+00:00,70.97,1,1,14,0,5.272435296833932,0.6247663832417143
257,6,1296,40,71.23,23.65,FR,FR,app,fashion,0,1,1,1,2024-01-04 19:06:58+00:00,39.43,0,1,19,0,3.204776900488699,0.3320230193454581
